year_film,year_ceremony,ceremony,category_id,category,name,film,winner,count
1998,1999,71,S,SOUND,"Kevin O'Connell, Greg P. Russell, Keith A. Wester",Armageddon,FALSE,92
1998,1999,71,S,SOUND,"Kevin O'Connell, Greg P. Russell, Pud Cusack",The Mask of Zorro,FALSE,93
1998,1999,71,S,SOUND,"Gary Rydstrom, Gary Summers, Andy Nelson, Ronald Judkins",Saving Private Ryan,TRUE,94
1998,1999,71,S,SOUND,"Robin O'Donoghue, Dominic Lester, Peter Glossop",Shakespeare in Love,FALSE,95
1998,1999,71,S,SOUND,"Andy Nelson, Anna Behlmer, Paul Brincat",The Thin Red Line,FALSE,96
1998,1999,71,SEE,SOUND EFFECTS EDITING,George Watters II,Armageddon,FALSE,97
1998,1999,71,SEE,SOUND EFFECTS EDITING,David McMoyler,The Mask of Zorro,FALSE,98
1998,1999,71,SEE,SOUND EFFECTS EDITING,"Gary Rydstrom, Richard Hymns",Saving Private Ryan,TRUE,99
1998,1999,71,VE,VISUAL EFFECTS,"Richard R. Hoover, Pat McClung, John Frazier",Armageddon,FALSE,100
1998,1999,71,VE,VISUAL EFFECTS,"Rick Baker, Hoyt Yeatman, Allen Hall, Jim Mitchell",Mighty Joe Young,FALSE,101
1998,1999,71,VE,VISUAL EFFECTS,"Joel Hynek, Nicholas Brooks, Stuart Robertson, Kevin Mack",What Dreams May Come,TRUE,102
1998,1999,71,WSPBMP,WRITING (Screenplay Based on Material Previously Produced or Published),Bill Condon,Gods and Monsters,TRUE,103
1998,1999,71,WSPBMP,WRITING (Screenplay Based on Material Previously Produced or Published),Scott Frank,Out of Sight,FALSE,104
1998,1999,71,WSPBMP,WRITING (Screenplay Based on Material Previously Produced or Published),Elaine May,Primary Colors,FALSE,105
1998,1999,71,WSPBMP,WRITING (Screenplay Based on Material Previously Produced or Published),Scott B. Smith,A Simple Plan,FALSE,106
1998,1999,71,WSPBMP,WRITING (Screenplay Based on Material Previously Produced or Published),Terrence Malick,The Thin Red Line,FALSE,107
1998,1999,71,WSPDS,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Warren Beatty, Jeremy Pikser;  Story by Warren Beatty",Bulworth,FALSE,108
1998,1999,71,WSPDS,WRITING (Screenplay Written Directly for the Screen),"Vincenzo Cerami, Roberto Benigni",Life Is Beautiful,FALSE,109
1998,1999,71,WSPDS,WRITING (Screenplay Written Directly for the Screen),Robert Rodat,Saving Private Ryan,FALSE,110
1998,1999,71,WSPDS,WRITING (Screenplay Written Directly for the Screen),"Marc Norman, Tom Stoppard",Shakespeare in Love,TRUE,111
1998,1999,71,WSPDS,WRITING (Screenplay Written Directly for the Screen),Andrew Niccol,The Truman Show,FALSE,112
1999,2000,72,ARLR,ACTOR IN A LEADING ROLE,Russell Crowe,The Insider,FALSE,1
1999,2000,72,ARLR,ACTOR IN A LEADING ROLE,Richard Farnsworth,The Straight Story,FALSE,2
1999,2000,72,ARLR,ACTOR IN A LEADING ROLE,Sean Penn,Sweet and Lowdown,FALSE,3
1999,2000,72,ARLR,ACTOR IN A LEADING ROLE,Kevin Spacey,American Beauty,TRUE,4
1999,2000,72,ARLR,ACTOR IN A LEADING ROLE,Denzel Washington,The Hurricane,FALSE,5
1999,2000,72,ARSR,ACTOR IN A SUPPORTING ROLE,Michael Caine,The Cider House Rules,TRUE,6
1999,2000,72,ARSR,ACTOR IN A SUPPORTING ROLE,Tom Cruise,Magnolia,FALSE,7
1999,2000,72,ARSR,ACTOR IN A SUPPORTING ROLE,Michael Clarke Duncan,The Green Mile,FALSE,8
1999,2000,72,ARSR,ACTOR IN A SUPPORTING ROLE,Jude Law,The Talented Mr. Ripley,FALSE,9
1999,2000,72,ARSR,ACTOR IN A SUPPORTING ROLE,Haley Joel Osment,The Sixth Sense,FALSE,10
1999,2000,72,ASLR,ACTRESS IN A LEADING ROLE,Annette Bening,American Beauty,FALSE,11
1999,2000,72,ASLR,ACTRESS IN A LEADING ROLE,Janet McTeer,Tumbleweeds,FALSE,12
1999,2000,72,ASLR,ACTRESS IN A LEADING ROLE,Julianne Moore,The End of the Affair,FALSE,13
1999,2000,72,ASLR,ACTRESS IN A LEADING ROLE,Meryl Streep,Music of the Heart,FALSE,14
1999,2000,72,ASLR,ACTRESS IN A LEADING ROLE,Hilary Swank,Boys Don't Cry,TRUE,15
1999,2000,72,ASSR,ACTRESS IN A SUPPORTING ROLE,Toni Collette,The Sixth Sense,FALSE,16
1999,2000,72,ASSR,ACTRESS IN A SUPPORTING ROLE,Angelina Jolie,"Girl, Interrupted",TRUE,17
1999,2000,72,ASSR,ACTRESS IN A SUPPORTING ROLE,Catherine Keener,Being John Malkovich,FALSE,18
1999,2000,72,ASSR,ACTRESS IN A SUPPORTING ROLE,Samantha Morton,Sweet and Lowdown,FALSE,19
1999,2000,72,ASSR,ACTRESS IN A SUPPORTING ROLE,Chloe Sevigny,Boys Don't Cry,FALSE,20
1999,2000,72,AD,ART DIRECTION,Art Direction:  Luciana Arrighi;  Set Decoration:  Ian Whittaker,Anna and the King,FALSE,21
1999,2000,72,AD,ART DIRECTION,Art Direction:  David Gropman;  Set Decoration:  Beth Rubino,The Cider House Rules,FALSE,22
1999,2000,72,AD,ART DIRECTION,Art Direction:  Rick Heinrichs;  Set Decoration:  Peter Young,Sleepy Hollow,TRUE,23
1999,2000,72,AD,ART DIRECTION,Art Direction:  Roy Walker;  Set Decoration:  Bruno Cesari,The Talented Mr. Ripley,FALSE,24
1999,2000,72,AD,ART DIRECTION,"Art Direction:  Eve Stewart;  Set Decoration:  Eve Stewart, John Bush",Topsy-Turvy,FALSE,25
1999,2000,72,C,CINEMATOGRAPHY,Conrad L. Hall,American Beauty,TRUE,26
1999,2000,72,C,CINEMATOGRAPHY,Roger Pratt,The End of the Affair,FALSE,27
1999,2000,72,C,CINEMATOGRAPHY,Dante Spinotti,The Insider,FALSE,28
1999,2000,72,C,CINEMATOGRAPHY,Emmanuel Lubezki,Sleepy Hollow,FALSE,29
1999,2000,72,C,CINEMATOGRAPHY,Robert Richardson,Snow Falling on Cedars,FALSE,30
1999,2000,72,CD,COSTUME DESIGN,Jenny Beavan,Anna and the King,FALSE,31
1999,2000,72,CD,COSTUME DESIGN,Colleen Atwood,Sleepy Hollow,FALSE,32
1999,2000,72,CD,COSTUME DESIGN,"Ann Roth, Gary Jones",The Talented Mr. Ripley,FALSE,33
1999,2000,72,CD,COSTUME DESIGN,Milena Canonero,Titus,FALSE,34
1999,2000,72,CD,COSTUME DESIGN,Lindy Hemming,Topsy-Turvy,TRUE,35
1999,2000,72,D,DIRECTING,Sam Mendes,American Beauty,TRUE,36
1999,2000,72,D,DIRECTING,Spike Jonze,Being John Malkovich,FALSE,37
1999,2000,72,D,DIRECTING,Lasse Hallstrom,The Cider House Rules,FALSE,38
1999,2000,72,D,DIRECTING,Michael Mann,The Insider,FALSE,39
1999,2000,72,D,DIRECTING,M. Night Shyamalan,The Sixth Sense,FALSE,40
1999,2000,72,DCMF,DOCUMENTARY (Feature),"Wim Wenders, Ulrich Felsberg",Buena Vista Social Club,FALSE,41
1999,2000,72,DCMF,DOCUMENTARY (Feature),"Roko Belic, Adrian Belic",Genghis Blues,FALSE,42
1999,2000,72,DCMF,DOCUMENTARY (Feature),"Nanette Burstein, Brett Morgen",On the Ropes,FALSE,43
1999,2000,72,DCMF,DOCUMENTARY (Feature),"Arthur Cohn, Kevin Macdonald",One Day in September,TRUE,44
1999,2000,72,DCMF,DOCUMENTARY (Feature),"Paola di Florio, Lilibet Foster",Speaking in Strings,FALSE,45
1999,2000,72,DCMSS,DOCUMENTARY (Short Subject),Bert Van Bork,Eyewitness,FALSE,46
1999,2000,72,DCMSS,DOCUMENTARY (Short Subject),"Susan Hannah Hadary, William A. Whiteford",King Gimp,TRUE,47
1999,2000,72,DCMSS,DOCUMENTARY (Short Subject),"Simeon Soffer, Jonathan Stack",The Wildest Show in the South: The Angola Prison Rodeo,FALSE,48
1999,2000,72,FE,FILM EDITING,"Tariq Anwar, Christopher Greenbury",American Beauty,FALSE,49
1999,2000,72,FE,FILM EDITING,Lisa Zeno Churgin,The Cider House Rules,FALSE,50
1999,2000,72,FE,FILM EDITING,"William Goldenberg, Paul Rubell, David Rosenbloom",The Insider,FALSE,51
1999,2000,72,FE,FILM EDITING,Zach Staenberg,The Matrix,TRUE,52
1999,2000,72,FE,FILM EDITING,Andrew Mondshein,The Sixth Sense,FALSE,53
1999,2000,72,FLF,FOREIGN LANGUAGE FILM,Spain,All about My Mother,TRUE,54
1999,2000,72,FLF,FOREIGN LANGUAGE FILM,Nepal,Caravan,FALSE,55
1999,2000,72,FLF,FOREIGN LANGUAGE FILM,France,East-West,FALSE,56
1999,2000,72,FLF,FOREIGN LANGUAGE FILM,United Kingdom,Solomon and Gaenor,FALSE,57
1999,2000,72,FLF,FOREIGN LANGUAGE FILM,Sweden,Under the Sun,FALSE,58
1999,2000,72,MU,MAKEUP,"Michele Burke, Mike Smithson",Austin Powers: The Spy Who Shagged Me,FALSE,59
1999,2000,72,MU,MAKEUP,Greg Cannom,Bicentennial Man,FALSE,60
1999,2000,72,MU,MAKEUP,Rick Baker,Life,FALSE,61
1999,2000,72,MU,MAKEUP,"Christine Blundell, Trefor Proud",Topsy-Turvy,TRUE,62
1999,2000,72,MOS,MUSIC (Original Score),Thomas Newman,American Beauty,FALSE,63
1999,2000,72,MOS,MUSIC (Original Score),John Williams,Angela's Ashes,FALSE,64
1999,2000,72,MOS,MUSIC (Original Score),Rachel Portman,The Cider House Rules,FALSE,65
1999,2000,72,MOS,MUSIC (Original Score),John Corigliano,The Red Violin,TRUE,66
1999,2000,72,MOS,MUSIC (Original Score),Gabriel Yared,The Talented Mr. Ripley,FALSE,67
1999,2000,72,MOSG,MUSIC (Original Song),Music and Lyric by Trey Parker and Marc Shaiman,"South Park: Bigger, Longer & Uncut",FALSE,68
1999,2000,72,MOSG,MUSIC (Original Song),Music and Lyric by Diane Warren,Music of the Heart,FALSE,69
1999,2000,72,MOSG,MUSIC (Original Song),Music and Lyric by Aimee Mann,Magnolia,FALSE,70
1999,2000,72,MOSG,MUSIC (Original Song),Music and Lyric by Randy Newman,Toy Story 2,FALSE,71
1999,2000,72,MOSG,MUSIC (Original Song),Music and Lyric by Phil Collins,Tarzan,TRUE,72
1999,2000,72,BP,BEST PICTURE,"Bruce Cohen and Dan Jinks, Producers",American Beauty,TRUE,73
1999,2000,72,BP,BEST PICTURE,"Richard N. Gladstein, Producer",The Cider House Rules,FALSE,74
1999,2000,72,BP,BEST PICTURE,"David Valdes and Frank Darabont, Producers",The Green Mile,FALSE,75
1999,2000,72,BP,BEST PICTURE,"Michael Mann and Pieter Jan Brugge, Producers",The Insider,FALSE,76
1999,2000,72,BP,BEST PICTURE,"Frank Marshall, Kathleen Kennedy and Barry Mendel, Producers",The Sixth Sense,FALSE,77
1999,2000,72,SFA,SHORT FILM (Animated),Peter Peake,Humdrum,FALSE,78
1999,2000,72,SFA,SHORT FILM (Animated),Torill Kove,My Grandmother Ironed the King's Shirts,FALSE,79
1999,2000,72,SFA,SHORT FILM (Animated),Alexander Petrov,The Old Man and the Sea,TRUE,80
1999,2000,72,SFA,SHORT FILM (Animated),Paul Driessen,3 Misses,FALSE,81
1999,2000,72,SFA,SHORT FILM (Animated),"Wendy Tilby, Amanda Forbis",When the Day Breaks,FALSE,82
1999,2000,72,SFLA,SHORT FILM (Live Action),"Henrik Ruben Genz, Michael W. Horsten","Bror, Min Bror (Teis and Nico)",FALSE,83
1999,2000,72,SFLA,SHORT FILM (Live Action),"Mehdi Norowzian, Steve Wax",Killing Joe,FALSE,84
1999,2000,72,SFLA,SHORT FILM (Live Action),"Marc-Andreas Bochert, Gabriele Lins",Kleingeld (Small Change),FALSE,85
1999,2000,72,SFLA,SHORT FILM (Live Action),Marcus Olsson,Major and Minor Miracles,FALSE,86
1999,2000,72,SFLA,SHORT FILM (Live Action),"Barbara Schock, Tammy Tiehel",My Mother Dreams the Satan's Disciples in New York,TRUE,87
1999,2000,72,S,SOUND,"Robert J. Litt, Elliot Tyson, Michael Herbick, Willie D. Burton",The Green Mile,FALSE,88
1999,2000,72,S,SOUND,"Andy Nelson, Doug Hemphill, Lee Orloff",The Insider,FALSE,89
1999,2000,72,S,SOUND,"John Reitz, Gregg Rudloff, David Campbell, David Lee",The Matrix,TRUE,90
1999,2000,72,S,SOUND,"Leslie Shatz, Chris Carpenter, Rick Kline, Chris Munro",The Mummy,FALSE,91
1999,2000,72,S,SOUND,"Gary Rydstrom, Tom Johnson, Shawn Murphy, John Midgley",Star Wars Episode I: The Phantom Menace,FALSE,92
1999,2000,72,SEE,SOUND EFFECTS EDITING,"Ren Klyce, Richard Hymns",Fight Club,FALSE,93
1999,2000,72,SEE,SOUND EFFECTS EDITING,Dane A. Davis,The Matrix,TRUE,94
1999,2000,72,SEE,SOUND EFFECTS EDITING,"Ben Burtt, Tom Bellfort",Star Wars Episode I: The Phantom Menace,FALSE,95
1999,2000,72,VE,VISUAL EFFECTS,"John Gaeta, Janek Sirrs, Steve Courtley, Jon Thum",The Matrix,TRUE,96
1999,2000,72,VE,VISUAL EFFECTS,"John Knoll, Dennis Muren, Scott Squires, Rob Coleman",Star Wars Episode I: The Phantom Menace,FALSE,97
1999,2000,72,VE,VISUAL EFFECTS,"John Dykstra, Jerome Chen, Henry F. Anderson III, Eric Allard",Stuart Little,FALSE,98
1999,2000,72,WSPBMP,WRITING (Screenplay Based on Material Previously Produced or Published),John Irving,The Cider House Rules,TRUE,99
1999,2000,72,WSPBMP,WRITING (Screenplay Based on Material Previously Produced or Published),"Alexander Payne, Jim Taylor",Election,FALSE,100
1999,2000,72,WSPBMP,WRITING (Screenplay Based on Material Previously Produced or Published),Frank Darabont,The Green Mile,FALSE,101
1999,2000,72,WSPBMP,WRITING (Screenplay Based on Material Previously Produced or Published),"Eric Roth, Michael Mann",The Insider,FALSE,102
1999,2000,72,WSPBMP,WRITING (Screenplay Based on Material Previously Produced or Published),Anthony Minghella,The Talented Mr. Ripley,FALSE,103
1999,2000,72,WSPDS,WRITING (Screenplay Written Directly for the Screen),Alan Ball,American Beauty,TRUE,104
1999,2000,72,WSPDS,WRITING (Screenplay Written Directly for the Screen),Charlie Kaufman,Being John Malkovich,FALSE,105
1999,2000,72,WSPDS,WRITING (Screenplay Written Directly for the Screen),Paul Thomas Anderson,Magnolia,FALSE,106
1999,2000,72,WSPDS,WRITING (Screenplay Written Directly for the Screen),M. Night Shyamalan,The Sixth Sense,FALSE,107
1999,2000,72,WSPDS,WRITING (Screenplay Written Directly for the Screen),Mike Leigh,Topsy-Turvy,FALSE,108
2000,2001,73,ARLR,ACTOR IN A LEADING ROLE,Javier Bardem,Before Night Falls,FALSE,1
2000,2001,73,ARLR,ACTOR IN A LEADING ROLE,Russell Crowe,Gladiator,TRUE,2
2000,2001,73,ARLR,ACTOR IN A LEADING ROLE,Tom Hanks,Cast Away,FALSE,3
2000,2001,73,ARLR,ACTOR IN A LEADING ROLE,Ed Harris,Pollock,FALSE,4
2000,2001,73,ARLR,ACTOR IN A LEADING ROLE,Geoffrey Rush,Quills,FALSE,5
2000,2001,73,ARSR,ACTOR IN A SUPPORTING ROLE,Jeff Bridges,The Contender,FALSE,6
2000,2001,73,ARSR,ACTOR IN A SUPPORTING ROLE,Willem Dafoe,Shadow of the Vampire,FALSE,7
2000,2001,73,ARSR,ACTOR IN A SUPPORTING ROLE,Benicio Del Toro,Traffic,TRUE,8
2000,2001,73,ARSR,ACTOR IN A SUPPORTING ROLE,Albert Finney,Erin Brockovich,FALSE,9
2000,2001,73,ARSR,ACTOR IN A SUPPORTING ROLE,Joaquin Phoenix,Gladiator,FALSE,10
2000,2001,73,ASLR,ACTRESS IN A LEADING ROLE,Joan Allen,The Contender,FALSE,11
2000,2001,73,ASLR,ACTRESS IN A LEADING ROLE,Juliette Binoche,Chocolat,FALSE,12
2000,2001,73,ASLR,ACTRESS IN A LEADING ROLE,Ellen Burstyn,Requiem for a Dream,FALSE,13
2000,2001,73,ASLR,ACTRESS IN A LEADING ROLE,Laura Linney,You Can Count on Me,FALSE,14
2000,2001,73,ASLR,ACTRESS IN A LEADING ROLE,Julia Roberts,Erin Brockovich,TRUE,15
2000,2001,73,ASSR,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Chocolat,FALSE,16
2000,2001,73,ASSR,ACTRESS IN A SUPPORTING ROLE,Marcia Gay Harden,Pollock,TRUE,17
2000,2001,73,ASSR,ACTRESS IN A SUPPORTING ROLE,Kate Hudson,Almost Famous,FALSE,18
2000,2001,73,ASSR,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,Almost Famous,FALSE,19
2000,2001,73,ASSR,ACTRESS IN A SUPPORTING ROLE,Julie Walters,Billy Elliot,FALSE,20
2000,2001,73,AD,ART DIRECTION,Tim Yip,"Crouching Tiger, Hidden Dragon",TRUE,21
2000,2001,73,AD,ART DIRECTION,Art Direction:  Michael Corenblith;  Set Decoration:  Merideth Boswell,Dr. Seuss' How the Grinch Stole Christmas,FALSE,22
2000,2001,73,AD,ART DIRECTION,Art Direction:  Arthur Max;  Set Decoration:  Crispian Sallis,Gladiator,FALSE,23
2000,2001,73,AD,ART DIRECTION,Art Direction:  Martin Childs;  Set Decoration:  Jill Quertier,Quills,FALSE,24
2000,2001,73,AD,ART DIRECTION,Art Direction:  Jean Rabasse;  Set Decoration:  Francoise Benoit-Fresco,Vatel,FALSE,25
2000,2001,73,C,CINEMATOGRAPHY,Peter Pau,"Crouching Tiger, Hidden Dragon",TRUE,26
2000,2001,73,C,CINEMATOGRAPHY,John Mathieson,Gladiator,FALSE,27
2000,2001,73,C,CINEMATOGRAPHY,Lajos Koltai,Mal�na,FALSE,28
2000,2001,73,C,CINEMATOGRAPHY,Roger Deakins,"O Brother, Where Art Thou?",FALSE,29
2000,2001,73,C,CINEMATOGRAPHY,Caleb Deschanel,The Patriot,FALSE,30
2000,2001,73,CD,COSTUME DESIGN,Tim Yip,"Crouching Tiger, Hidden Dragon",FALSE,31
2000,2001,73,CD,COSTUME DESIGN,Rita Ryack,Dr. Seuss' How the Grinch Stole Christmas,FALSE,32
2000,2001,73,CD,COSTUME DESIGN,Janty Yates,Gladiator,TRUE,33
2000,2001,73,CD,COSTUME DESIGN,Anthony Powell,102 Dalmatians,FALSE,34
2000,2001,73,CD,COSTUME DESIGN,Jacqueline West,Quills,FALSE,35
2000,2001,73,D,DIRECTING,Stephen Daldry,Billy Elliot,FALSE,36
2000,2001,73,D,DIRECTING,Ang Lee,"Crouching Tiger, Hidden Dragon",FALSE,37
2000,2001,73,D,DIRECTING,Steven Soderbergh,Erin Brockovich,FALSE,38
2000,2001,73,D,DIRECTING,Ridley Scott,Gladiator,FALSE,39
2000,2001,73,D,DIRECTING,Steven Soderbergh,Traffic,TRUE,40
2000,2001,73,DCMF,DOCUMENTARY (Feature),"Mark Jonathan Harris, Deborah Oppenheimer",Into the Arms of Strangers: Stories of the Kindertransport,TRUE,41
2000,2001,73,DCMF,DOCUMENTARY (Feature),Tod Lending,Legacy,FALSE,42
2000,2001,73,DCMF,DOCUMENTARY (Feature),"Frances Reid, Deborah Hoffmann",Long Night's Journey into Day,FALSE,43
2000,2001,73,DCMF,DOCUMENTARY (Feature),"Barak Goodman, Daniel Anker",Scottsboro: An American Tragedy,FALSE,44
2000,2001,73,DCMF,DOCUMENTARY (Feature),"Josh Aronson, Roger Weisberg",Sound and Fury,FALSE,45
2000,2001,73,DCMSS,DOCUMENTARY (Short Subject),Tracy Seretean,Big Mama,TRUE,46
2000,2001,73,DCMSS,DOCUMENTARY (Short Subject),"Chuck Braverman, Steve Kalafer",Curtain Call,FALSE,47
2000,2001,73,DCMSS,DOCUMENTARY (Short Subject),"Greg MacGillivray, Alec Lorimore",Dolphins,FALSE,48
2000,2001,73,DCMSS,DOCUMENTARY (Short Subject),Daniel Raim,The Man on Lincoln's Nose,FALSE,49
2000,2001,73,DCMSS,DOCUMENTARY (Short Subject),"Eric Simonson, Leelai Demoz",On Tiptoe: Gentle Steps to Freedom,FALSE,50
2000,2001,73,FE,FILM EDITING,"Joe Hutshing, Saar Klein",Almost Famous,FALSE,51
2000,2001,73,FE,FILM EDITING,Tim Squyres,"Crouching Tiger, Hidden Dragon",FALSE,52
2000,2001,73,FE,FILM EDITING,Pietro Scalia,Gladiator,FALSE,53
2000,2001,73,FE,FILM EDITING,Stephen Mirrione,Traffic,TRUE,54
2000,2001,73,FE,FILM EDITING,Dede Allen,Wonder Boys,FALSE,55
2000,2001,73,FLF,FOREIGN LANGUAGE FILM,Mexico,Amores Perros,FALSE,56
2000,2001,73,FLF,FOREIGN LANGUAGE FILM,Taiwan,"Crouching Tiger, Hidden Dragon",TRUE,57
2000,2001,73,FLF,FOREIGN LANGUAGE FILM,Czech Republic,Divided We Fall,FALSE,58
2000,2001,73,FLF,FOREIGN LANGUAGE FILM,Belgium,Everybody Famous!,FALSE,59
2000,2001,73,FLF,FOREIGN LANGUAGE FILM,France,The Taste of Others,FALSE,60
2000,2001,73,MU,MAKEUP,"Michèle Burke, Edouard Henriques",The Cell,FALSE,61
2000,2001,73,MU,MAKEUP,"Rick Baker, Gail Ryan",Dr. Seuss' How the Grinch Stole Christmas,TRUE,62
2000,2001,73,MU,MAKEUP,"Ann Buchanan, Amber Sibley",Shadow of the Vampire,FALSE,63
2000,2001,73,MOS,MUSIC (Original Score),Rachel Portman,Chocolat,FALSE,64
2000,2001,73,MOS,MUSIC (Original Score),Tan Dun,"Crouching Tiger, Hidden Dragon",TRUE,65
2000,2001,73,MOS,MUSIC (Original Score),Hans Zimmer,Gladiator,FALSE,66
2000,2001,73,MOS,MUSIC (Original Score),Ennio Morricone,Mal�na,FALSE,67
2000,2001,73,MOS,MUSIC (Original Score),John Williams,The Patriot,FALSE,68
2000,2001,73,MOSG,MUSIC (Original Song),Music and Lyric by Randy Newman,Meet the Parents,FALSE,69
2000,2001,73,MOSG,MUSIC (Original Song),Music by Bjork; Lyric by Lars von Trier and Sjon Sigurdsson,Dancer in the Dark,FALSE,70
2000,2001,73,MOSG,MUSIC (Original Song),Music by Jorge Calandrelli and Tan Dun; Lyric by James Schamus,"Crouching Tiger, Hidden Dragon",FALSE,71
2000,2001,73,MOSG,MUSIC (Original Song),Music by Sting and David Hartley; Lyric by Sting,The Emperor's New Groove,FALSE,72
2000,2001,73,MOSG,MUSIC (Original Song),Music and Lyric by Bob Dylan,Wonder Boys,TRUE,73
2000,2001,73,BP,BEST PICTURE,"David Brown, Kit Golden and Leslie Holleran, Producers",Chocolat,FALSE,74
2000,2001,73,BP,BEST PICTURE,"Bill Kong, Hsu Li Kong and Ang Lee, Producers","Crouching Tiger, Hidden Dragon",FALSE,75
2000,2001,73,BP,BEST PICTURE,"Danny DeVito, Michael Shamberg and Stacey Sher, Producers",Erin Brockovich,FALSE,76
2000,2001,73,BP,BEST PICTURE,"Douglas Wick, David Franzoni and Branko Lustig, Producers",Gladiator,TRUE,77
2000,2001,73,BP,BEST PICTURE,"Edward Zwick, Marshall Herskovitz and Laura Bickford, Producers",Traffic,FALSE,78
2000,2001,73,SFA,SHORT FILM (Animated),Michael Dudok de Wit,Father and Daughter,TRUE,79
2000,2001,73,SFA,SHORT FILM (Animated),"Steffen Schaffler, Annette Schaffler",The Periwig-Maker,FALSE,80
2000,2001,73,SFA,SHORT FILM (Animated),Don Hertzfeldt,Rejected,FALSE,81
2000,2001,73,SFLA,SHORT FILM (Live Action),"Peter Riegert, Ericka Frederick",By Courier,FALSE,82
2000,2001,73,SFLA,SHORT FILM (Live Action),"Joan Stein, Christina Lazaridi",One Day Crossing,FALSE,83
2000,2001,73,SFLA,SHORT FILM (Live Action),Florian Gallenberger,Quiero Ser (I want to be...),TRUE,84
2000,2001,73,SFLA,SHORT FILM (Live Action),"Gail Lerner, Colin Campbell",Seraglio,FALSE,85
2000,2001,73,SFLA,SHORT FILM (Live Action),Paulo Machline,A Soccer Story (Uma Historia de Futebol),FALSE,86
2000,2001,73,S,SOUND,"Randy Thom, Tom Johnson, Dennis Sands, William B. Kaplan",Cast Away,FALSE,87
2000,2001,73,S,SOUND,"Scott Millan, Bob Beemer, Ken Weston",Gladiator,TRUE,88
2000,2001,73,S,SOUND,"Kevin O'Connell, Greg P. Russell, Lee Orloff",The Patriot,FALSE,89
2000,2001,73,S,SOUND,"John Reitz, Gregg Rudloff, David Campbell, Keith A. Wester",The Perfect Storm,FALSE,90
2000,2001,73,S,SOUND,"Steve Maslow, Gregg Landaker, Rick Kline, Ivan Sharrock",U-571,FALSE,91
2000,2001,73,SED,SOUND EDITING,"Alan Robert Murray, Bub Asman",Space Cowboys,FALSE,92
2000,2001,73,SED,SOUND EDITING,Jon Johnson,U-571,TRUE,93
2000,2001,73,VE,VISUAL EFFECTS,"John Nelson, Neil Corbould, Tim Burke, Rob Harvey",Gladiator,TRUE,94
2000,2001,73,VE,VISUAL EFFECTS,"Scott E. Anderson, Craig Hayes, Scott Stokdyk, Stan Parks",Hollow Man,FALSE,95
2000,2001,73,VE,VISUAL EFFECTS,"Stefen Fangmeier, Habib Zargarpour, John Frazier, Walt Conti",The Perfect Storm,FALSE,96
2000,2001,73,WSPBMP,WRITING (Screenplay Based on Material Previously Produced or Published),Screenplay by Robert Nelson Jacobs,Chocolat,FALSE,97
2000,2001,73,WSPBMP,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Wang Hui Ling and James Schamus and Tsai Kuo Jung,"Crouching Tiger, Hidden Dragon",FALSE,98
2000,2001,73,WSPBMP,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Ethan Coen & Joel Coen,"O Brother, Where Art Thou?",FALSE,99
2000,2001,73,WSPBMP,WRITING (Screenplay Based on Material Previously Produced or Published),Screenplay by Stephen Gaghan,Traffic,TRUE,100
2000,2001,73,WSPBMP,WRITING (Screenplay Based on Material Previously Produced or Published),Screenplay by Steve Kloves,Wonder Boys,FALSE,101
2000,2001,73,WSPDS,WRITING (Screenplay Written Directly for the Screen),Written by Cameron Crowe,Almost Famous,TRUE,102
2000,2001,73,WSPDS,WRITING (Screenplay Written Directly for the Screen),Written by Lee Hall,Billy Elliot,FALSE,103
2000,2001,73,WSPDS,WRITING (Screenplay Written Directly for the Screen),Written by Susannah Grant,Erin Brockovich,FALSE,104
2000,2001,73,WSPDS,WRITING (Screenplay Written Directly for the Screen),Screenplay by David Franzoni and John Logan and William Nicholson;  Story by David Franzoni,Gladiator,FALSE,105
2000,2001,73,WSPDS,WRITING (Screenplay Written Directly for the Screen),Written by Kenneth Lonergan,You Can Count on Me,FALSE,106
2001,2002,74,ARLR,ACTOR IN A LEADING ROLE,Russell Crowe,A Beautiful Mind,FALSE,1
2001,2002,74,ARLR,ACTOR IN A LEADING ROLE,Sean Penn,I Am Sam,FALSE,2
2001,2002,74,ARLR,ACTOR IN A LEADING ROLE,Will Smith,Ali,FALSE,3
2001,2002,74,ARLR,ACTOR IN A LEADING ROLE,Denzel Washington,Training Day,TRUE,4
2001,2002,74,ARLR,ACTOR IN A LEADING ROLE,Tom Wilkinson,In the Bedroom,FALSE,5
2001,2002,74,ARSR,ACTOR IN A SUPPORTING ROLE,Jim Broadbent,Iris,TRUE,6
2001,2002,74,ARSR,ACTOR IN A SUPPORTING ROLE,Ethan Hawke,Training Day,FALSE,7
2001,2002,74,ARSR,ACTOR IN A SUPPORTING ROLE,Ben Kingsley,Sexy Beast,FALSE,8
2001,2002,74,ARSR,ACTOR IN A SUPPORTING ROLE,Ian McKellen,The Lord of the Rings: The Fellowship of the Ring,FALSE,9
2001,2002,74,ARSR,ACTOR IN A SUPPORTING ROLE,Jon Voight,Ali,FALSE,10
